#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0 q4,visible=0 q5,visible=0
1516716143.83 0 0.000 0.000 78500 0 5 0 0.253 0 0.000 7.369 37699584.000 341483520.000 1516716143.731 -1.000 78500 116000 216000 316000 616000 1216000
1516716143.94 0 0.000 0.000 78500 0 5 1 0.354 0 0.000 7.384 37879808.000 341483520.000 1516716143.731 -1.000 78500 116000 216000 316000 616000 1216000
1516716144.04 0 0.000 0.000 78500 0 5 0 0.354 0 10.000 7.385 37937152.000 341483520.000 1516716143.731 -1.000 78500 116000 216000 316000 616000 1216000
1516716144.14 0 0.000 0.000 78500 0 5 1 0.457 0 0.000 7.393 37937152.000 341630976.000 1516716143.731 -1.000 78500 116000 216000 316000 616000 1216000
1516716144.24 0 0.000 0.000 78500 0 5 0 0.457 0 9.091 7.393 37978112.000 341630976.000 1516716143.731 -1.000 78500 116000 216000 316000 616000 1216000
1516716144.34 0 0.000 0.000 78500 0 5 1 0.559 0 0.000 7.397 37978112.000 341630976.000 1516716143.731 -1.000 78500 116000 216000 316000 616000 1216000
1516716144.45 0 0.000 0.000 78500 0 5 0 0.559 0 0.000 7.397 38002688.000 341630976.000 1516716143.731 -1.000 78500 116000 216000 316000 616000 1216000
1516716144.55 0 0.000 0.000 78500 0 5 1 0.660 0 0.000 7.405 38002688.000 341630976.000 1516716143.731 -1.000 78500 116000 216000 316000 616000 1216000
1516716144.65 0 0.000 0.000 78500 0 5 0 0.660 0 10.000 7.405 38043648.000 341630976.000 1516716143.731 -1.000 78500 116000 216000 316000 616000 1216000
1516716144.75 0 0.000 0.000 78500 0 5 1 0.761 0 9.091 7.409 38043648.000 341630976.000 1516716143.731 -1.000 78500 116000 216000 316000 616000 1216000
1516716144.85 0 0.000 0.000 78500 0 5 0 0.761 0 0.000 7.409 38064128.000 341630976.000 1516716143.731 -1.000 78500 116000 216000 316000 616000 1216000
1516716144.96 0 0.000 0.000 78500 0 5 1 0.862 0 0.000 7.414 38064128.000 341630976.000 1516716143.731 -1.000 78500 116000 216000 316000 616000 1216000
1516716145.06 0 0.000 0.000 78500 0 5 0 0.862 0 0.000 7.418 38088704.000 341630976.000 1516716143.731 -1.000 78500 116000 216000 316000 616000 1216000
1516716145.16 0 0.000 0.000 78500 0 5 1 0.964 0 9.091 7.418 38109184.000 341630976.000 1516716143.731 -1.000 78500 116000 216000 316000 616000 1216000
1516716145.26 136965 3.920 101369.959 78500 0 5 1 0.964 153784 10.000 7.504 38375424.000 417435648.000 1516716145.260 1516716145.248 78500 116000 216000 316000 616000 1216000
1516716145.36 135869 3.800 101369.959 78500 0 5 1 0.964 153784 0.000 7.504 38551552.000 417435648.000 1516716145.260 1516716145.248 78500 116000 216000 316000 616000 1216000
1516716145.47 135780 3.640 101369.959 78500 0 5 1 0.964 153784 0.000 7.504 38551552.000 417435648.000 1516716145.260 1516716145.248 78500 116000 216000 316000 616000 1216000
