#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0 q4,visible=0 q5,visible=0
1516721955.75 0 0.000 0.000 78500 0 5 0 0.052 0 0.000 7.386 37695488.000 341651456.000 1516721955.648 -1.000 78500 116000 216000 316000 616000 1216000
1516721955.85 0 0.000 0.000 78500 0 5 1 0.154 0 0.000 7.414 37957632.000 341651456.000 1516721955.648 -1.000 78500 116000 216000 316000 616000 1216000
1516721955.96 136965 3.920 543345.036 78500 0 5 1 0.154 153784 10.000 7.507 38354944.000 417427456.000 1516721955.939 1516721955.931 78500 116000 216000 316000 616000 1216000
1516721956.06 135869 3.800 543345.036 78500 0 5 1 0.154 153784 20.000 7.507 38563840.000 417427456.000 1516721955.939 1516721955.931 78500 116000 216000 316000 616000 1216000
1516721956.16 135780 3.640 543345.036 78500 0 5 1 0.154 153784 0.000 7.507 38563840.000 417427456.000 1516721955.939 1516721955.931 78500 116000 216000 316000 616000 1216000
1516721956.27 261688 7.680 440188.784 616000 4 5 1 0.154 294596 10.000 7.613 39104512.000 417427456.000 1516721955.939 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721956.37 261596 7.560 440188.784 616000 4 5 1 0.154 294596 0.000 7.613 39108608.000 417427456.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721956.47 261432 7.400 440188.784 616000 4 5 1 0.154 294596 10.000 7.613 39108608.000 417427456.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721956.57 261432 7.400 440188.784 616000 4 5 1 0.154 294596 0.000 7.613 39108608.000 417427456.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721956.68 261227 7.240 440188.784 616000 4 5 1 0.154 294596 0.000 7.613 39108608.000 417427456.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721956.78 261005 7.120 440188.784 616000 4 5 1 0.154 294596 10.000 7.613 39108608.000 417427456.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721956.88 260852 6.960 440188.784 616000 4 5 1 0.154 294596 0.000 7.622 39108608.000 417427456.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721956.98 260852 6.960 440188.784 616000 4 5 1 0.154 294596 0.000 7.631 39157760.000 417918976.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721957.09 260607 6.800 440188.784 616000 4 5 1 0.154 294596 10.000 7.645 39202816.000 417918976.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721957.19 260245 6.640 440188.784 616000 4 5 1 0.154 294596 0.000 7.653 39272448.000 417918976.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721957.29 260245 6.640 440188.784 616000 4 5 1 0.154 294596 0.000 7.666 39317504.000 417918976.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721957.39 258676 6.480 440188.784 616000 4 5 1 0.154 294596 9.091 7.675 39383040.000 417918976.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721957.49 258676 6.480 440188.784 616000 4 5 1 0.154 294596 0.000 7.688 39428096.000 417918976.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721957.60 247387 6.360 440188.784 616000 4 5 1 0.154 294596 10.000 7.696 39493632.000 417918976.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721957.70 240253 6.280 440188.784 616000 4 5 1 0.154 294596 0.000 7.708 39534592.000 417918976.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721957.80 227305 6.160 440188.784 616000 4 5 1 0.154 294596 9.091 7.716 39596032.000 417918976.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721957.90 210728 6.040 440188.784 616000 4 5 1 0.154 294596 0.000 7.729 39641088.000 417918976.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721958.01 197510 5.920 440188.784 616000 4 5 1 0.154 294596 10.000 7.904 40513536.000 418906112.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721958.11 187491 5.840 440188.784 616000 4 5 1 0.154 294596 0.000 7.916 40603648.000 418906112.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721958.21 181776 5.760 440188.784 616000 4 5 1 0.154 294596 9.091 7.925 40669184.000 419028992.000 1516721956.268 1516721956.259 78500 116000 216000 316000 616000 1216000
1516721958.31 1203363 9.640 521499.995 616000 4 5 1 0.154 1355668 10.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721958.42 1198784 9.560 521499.995 616000 4 5 1 0.154 1355668 0.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721958.52 1196540 9.400 521499.995 616000 4 5 1 0.154 1355668 10.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721958.62 1193907 9.360 521499.995 616000 4 5 1 0.154 1355668 0.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721958.72 1189482 9.160 521499.995 616000 4 5 1 0.154 1355668 9.091 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721958.82 1186742 9.000 521499.995 616000 4 5 1 0.154 1355668 0.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721958.93 1186742 9.000 521499.995 616000 4 5 1 0.154 1355668 0.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721959.03 1183708 8.920 521499.995 616000 4 5 1 0.154 1355668 0.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721959.13 1182964 8.840 521499.995 616000 4 5 1 0.154 1355668 10.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721959.23 1180627 8.720 521499.995 616000 4 5 1 0.154 1355668 0.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721959.33 1179824 8.560 521499.995 616000 4 5 1 0.154 1355668 0.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721959.44 1179542 8.520 521499.995 616000 4 5 1 0.154 1355668 10.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721959.54 1179223 8.360 521499.995 616000 4 5 1 0.154 1355668 0.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721959.64 1162755 8.200 521499.995 616000 4 5 1 0.154 1355668 0.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721959.74 1162755 8.200 521499.995 616000 4 5 1 0.154 1355668 10.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721959.85 1158590 8.080 521499.995 616000 4 5 1 0.154 1355668 0.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721959.95 1154658 8.000 521499.995 616000 4 5 1 0.154 1355668 0.000 8.011 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721960.05 1130247 7.800 521499.995 616000 4 5 1 0.154 1355668 10.000 8.012 41156608.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721960.15 1130247 7.800 521499.995 616000 4 5 1 0.154 1355668 0.000 8.012 41160704.000 418131968.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721960.26 1125617 7.640 521499.995 616000 4 5 1 0.154 1355668 10.000 8.023 41160704.000 419250176.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
1516721960.36 1120957 7.480 521499.995 616000 4 5 1 0.154 1355668 0.000 8.032 41218048.000 419250176.000 1516721958.311 1516721958.303 78500 116000 216000 316000 616000 1216000
